t	movie	popcorn	6.19	-0.17336177159576804	0.212863060556146	0.02771500150402495	0.212863060556146
t	movie	critic	6.73	0.2573348472437116	0.2953022019512428	0.20303776875509294	0.2953022019512428
t	movie	theater	7.92	0.2936235178882256	0.2873087016010549	0.24742800414934762	0.2873087016010549
t	physics	proton	8.12	-0.15873033410111237	0.3588992282369301	0.004291913311640139	0.3588992282369301
S	physics	chemistry	7.35	0.8422512544482644	0.45369685281614625	0.873115598475511	0.45369685281614625
t	space	chemistry	4.88	0.08666089826042167	0.4687969910740356	0.21568447190722195	0.4687969910740356
t	alcohol	chemistry	5.54	0.30476214487643427	0.3108452082712091	0.34710990300912914	0.3108452082712091
S	vodka	gin	8.46	0.04206400884247685	0.376202268454806	0.3344197577498481	0.376202268454806
S	vodka	brandy	8.13	0.09641123773093818	0.24154717183426377	0.31038788863111066	0.24154717183426377
t	drink	car	3.04	0.01051891531586735	0.3565801563904325	0.06373916667149826	0.3565801563904325
t	drink	ear	1.31	0.181243133185523	0.35041909541376026	0.1640351067939706	0.35041909541376026
t	drink	mouth	5.96	0.2076894665517427	0.5449072141696307	0.1830982094538839	0.5449072141696307
S	drink	eat	6.87	0.5852276983861464	0.543218645156303	0.5755972057392466	0.543218645156303
t	baby	mother	7.85	0.6230025419574057	0.4632416444285936	0.6791194289997298	0.4632416444285936
t	drink	mother	2.65	0.2887426838630959	0.41891960309828535	0.2612996522995972	0.41891960309828535
s	car	automobile	8.94	0.5807537629635882	0.5001232749026342	0.6082196571448002	0.5001232749026342
s	gem	jewel	8.96	0.031766623518348025	0.17654476713864775	-0.009880917988794424	0.17654476713864775
s	journey	voyage	9.29	0.6036343824330838	0.44054363696587906	0.5780438668492414	0.44054363696587906
s	boy	lad	8.83	-0.00835692258063081	0.2781732179348486	0.0778539054578673	0.2781732179348486
s	coast	shore	9.10	0.5980233998858505	0.49069839584216535	0.6669527210464289	0.49069839584216535
s	asylum	madhouse	8.87	-0.2289537094154861	0.30088249719423765	-0.14009657946469467	0.30088249719423765
s	magician	wizard	9.02	0.2438824999388327	0.28652611535358463	0.20425350093365124	0.28652611535358463
s	midday	noon	9.29	0.6358741027269539	0.33961840824569245	0.6610164335411622	0.33961840824569245
s	furnace	stove	8.79	0.14703901411587506	0.452728536060514	0.10828964289852583	0.452728536060514
H	food	fruit	7.52	0.4868757611247525	0.339787170018216	0.460452122051042	0.339787170018216
H	bird	cock	7.10	-0.0667357120839791	0.48417971265765003	-0.20107274449341683	0.48417971265765003
H	bird	crane	7.38	0.3271781577082732	0.32243614808620413	0.2519631043144248	0.32243614808620413
t	tool	implement	6.46	0.32350430136352193	0.5130727028554048	0.32292130129043406	0.5130727028554048
t	brother	monk	6.27	0.24784753634921708	0.49735952316993226	0.15842576000763187	0.49735952316993226
t	crane	implement	2.69	-0.17990606061374637	0.24462250495823368	-0.18781677171977562	0.24462250495823368
t	lad	brother	4.46	0.18462610786859412	0.329140335428314	0.19792326696972218	0.329140335428314
t	journey	car	5.85	0.15381128683083545	0.5010827917820777	0.17935333206060666	0.5010827917820777
t	monk	oracle	5.00	0.18441818302126622	0.1980531135088781	0.25619772997539325	0.1980531135088781
t	cemetery	woodland	2.08	-0.04934996463842589	0.27388734514512536	-0.025891265189546653	0.27388734514512536
H	food	rooster	4.42	-0.10086759422790226	0.29052650900761123	-0.15089139322366574	0.29052650900761123
t	coast	hill	4.38	0.3902192695993999	0.5165992924926449	0.6048078183391237	0.5165992924926449
t	forest	graveyard	1.85	0.1261322878507053	0.3528212462890934	0.16736963595961796	0.3528212462890934
t	shore	woodland	3.08	-0.10537669305397701	0.3126830174447639	-0.07004483007881923	0.3126830174447639
t	monk	slave	0.92	0.12284689360081336	0.23907479703826762	0.14021258522350744	0.23907479703826762
t	coast	forest	3.15	0.28997795804725335	0.4890524381597914	0.3228002041724517	0.4890524381597914
t	lad	wizard	0.92	0.24783532445214118	0.2469814231252756	0.05477201848215574	0.2469814231252756
t	chord	smile	0.54	-0.008535164166381115	0.25099170215248945	-0.012047807166096103	0.25099170215248945
t	glass	magician	2.08	-0.01829328742120251	0.3993534172615967	-0.08317019522162372	0.3993534172615967
t	noon	string	0.54	-0.01930983699831157	0.39875196006061864	-0.12733575153194066	0.39875196006061864
t	rooster	voyage	0.62	-0.011797097632475495	0.30826479054984035	-0.06997305891449446	0.30826479054984035
H	money	dollar	8.42	0.04889649601573409	0.474438771674656	0.05808211666685115	0.474438771674656
H	money	currency	9.04	0.16211254314537848	0.40673695372376883	0.21766972592260192	0.40673695372376883
t	money	wealth	8.27	0.293528159447781	0.6122419446901465	0.3036356575351865	0.6122419446901465
t	money	property	7.57	0.15259000417367297	0.38025504925055864	0.15751980364391838	0.38025504925055864
t	money	possession	7.29	0.21678401253703794	0.5438996391349772	0.26680802829850436	0.5438996391349772
t	money	bank	8.50	-0.10125464954917263	0.5532163063538271	-0.07233654702260872	0.5532163063538271
t	money	deposit	7.73	0.20421567131552965	0.47202770073562506	0.21614837314004132	0.47202770073562506
t	money	withdrawal	6.88	0.07900132421369443	0.5726906866002006	0.044366977093674875	0.5726906866002006
t	money	laundering	5.65	0.05741897652420991	0.41238257434561654	0.0777985264598473	0.41238257434561654
t	money	operation	3.31	0.10042361154294166	0.39652715568634667	0.01488455146106138	0.39652715568634667
S	tiger	jaguar	8.00	0.3642639341018773	0.45439058698713186	0.3006854520465253	0.45439058698713186
h	tiger	feline	8.00	0.09378286913991185	0.393348660980007	0.09525439184085627	0.393348660980007
h	tiger	carnivore	7.08	0.009323124599507016	0.35975377635414607	0.0336918587658791	0.35975377635414607
h	tiger	mammal	6.85	-0.057157411949154246	0.39812963840806337	-0.279121441333396	0.39812963840806337
h	tiger	animal	7.00	0.1507867740179908	0.4132720137367202	0.02408856392851577	0.4132720137367202
h	tiger	organism	4.77	0.08628291988277892	0.4534430749941025	0.029239689513101297	0.4534430749941025
h	tiger	fauna	5.62	-0.05707166213900661	0.45094195827487427	-0.049010255502236255	0.45094195827487427
t	tiger	zoo	5.87	-0.1291258652492826	0.315499811141456	-0.10144329046682499	0.315499811141456
S	psychology	psychiatry	8.08	0.3848935789137612	0.48605808056150834	0.25612774871899224	0.48605808056150834
t	psychology	anxiety	7.00	0.18020834556334375	0.3655203979449748	0.25344244612550204	0.3655203979449748
t	psychology	fear	6.85	-0.054956277114697194	0.4418378923331945	-0.21155064201479457	0.4418378923331945
t	psychology	depression	7.42	0.06460974408495868	0.4712679528556708	0.12694889985017455	0.4712679528556708
t	psychology	clinic	6.58	0.35007338376307073	0.3876455155569243	0.3457178529353102	0.3876455155569243
t	psychology	doctor	6.42	-0.021370423591172916	0.3408629368057897	0.06263612238276939	0.3408629368057897
t	psychology	Freud	8.21	0	0	0	0
t	psychology	mind	7.69	0.0959109671289079	0.41877073268729825	-0.021665654377648114	0.41877073268729825
t	psychology	health	7.23	0.39468333990929194	0.4157197149400018	0.4667187230914269	0.4157197149400018
h	psychology	science	6.71	0.6454879682623679	0.4931852934361759	0.49004775170729575	0.4931852934361759
h	psychology	discipline	5.58	0.25027106823321255	0.42314216514320413	0.24347990922181573	0.42314216514320413
t	psychology	cognition	7.48	0.3877111687059619	0.4438221322309277	0.25958656696395055	0.4438221322309277
S	planet	star	8.45	0.46358303259474143	0.4700346646161935	0.49290986310659946	0.4700346646161935
t	planet	constellation	8.06	0.1659592475755196	0.4475835414240663	0.23939695085777846	0.4475835414240663
S	planet	moon	8.08	0.5332114406121894	0.5373099435554387	0.6151187924872324	0.5373099435554387
S	planet	sun	8.02	0.44770647149229104	0.48498297315344274	0.4780919852936456	0.48498297315344274
m	planet	galaxy	8.11	0.23439629955504304	0.4538076099154753	0.19602530586196543	0.4538076099154753
t	planet	space	7.92	0.09114194434623746	0.5947311644181096	0.25957607543518724	0.5947311644181096
t	planet	astronomer	7.94	-0.004227111790804816	0.3155258003994632	-0.028072962453421058	0.3155258003994632
h	precedent	example	5.85	0.00942981021714262	0.481249308484902	0.24374832764065335	0.481249308484902
t	precedent	information	3.85	0.05478445140354549	0.46426192154911305	-0.04722953534803187	0.46426192154911305
t	precedent	cognition	2.81	0.012928739470483008	0.4258784972084757	0.05743904105165132	0.4258784972084757
t	precedent	law	6.65	0.3130017314441511	0.41440496610751554	0.40323359331197817	0.41440496610751554
t	precedent	collection	2.50	-0.019712966725213388	0.4581363443348041	0.05936653481865384	0.4581363443348041
t	precedent	group	1.77	0.03488748519536411	0.32384934838449697	-0.17248109801756817	0.32384934838449697
S	precedent	antecedent	6.04	0.02638593508017939	0.4571229410831761	-0.07049415609197696	0.4571229410831761
t	cup	coffee	6.58	-0.002284648100458142	0.33042360084783673	0.09951766793230088	0.33042360084783673
h	cup	tableware	6.85	-0.040740690035645954	0.060395483005182715	-0.10952364113448376	0.060395483005182715
t	cup	article	2.40	-0.02524023132672104	0.37570545842241243	0.04605614523059076	0.37570545842241243
h	cup	artifact	2.92	0.10073155720551275	0.36019337771389215	-0.04497892952655458	0.36019337771389215
h	cup	object	3.69	-0.09615851378531293	0.28962596381283223	-0.015199613385443955	0.28962596381283223
h	cup	entity	2.15	0.026739879971490965	0.5276719208813127	0.1266541697277389	0.5276719208813127
t	cup	drink	7.25	-0.02896581350518379	0.35571977082854345	0.006279014033821584	0.35571977082854345
t	cup	food	5.00	0.13298914579380927	0.27124373607521124	0.1663902566535087	0.27124373607521124
t	cup	substance	1.92	-0.05840178342329594	0.3657977873856475	0.08706058944442041	0.3657977873856475
t	cup	liquid	5.90	-0.07694748190402234	0.3187523722232579	-0.06402266494565811	0.3187523722232579
h	jaguar	cat	7.42	0.09258027812540781	0.2488116948089094	0.06450638351721605	0.2488116948089094
h	jaguar	car	7.27	0.12547105406476855	0.4410363442544276	0.17140360908578145	0.4410363442544276
t	energy	secretary	1.81	0.23548931905368597	0.21167168505609113	0.0746752608807767	0.21167168505609113
t	secretary	senate	5.06	0.4875893078498791	0.41810318628490517	0.489805326209389	0.41810318628490517
t	energy	laboratory	5.09	-0.0016575301983179358	0.45429784505584725	0.03470083433982163	0.45429784505584725
t	computer	laboratory	6.78	0.0702933748111031	0.3300807189148278	-0.0286307137015116	0.3300807189148278
t	weapon	secret	6.06	0.10197134599596214	0.45570141635454386	0.07425493556102625	0.45570141635454386
t	FBI	fingerprint	6.94	0	0	0	0
t	FBI	investigation	8.31	0	0	0	0
t	investigation	effort	4.59	0.23070030901779803	0.45694997687511996	0.20000703844560686	0.45694997687511996
t	Mars	water	2.94	0	0	0	0
t	Mars	scientist	5.63	0	0	0	0
t	news	report	8.16	0.7278589259895665	0.36562372765574014	0.7464287987545246	0.36562372765574014
m	canyon	landscape	7.53	0.05348617848374526	0.3089098268296149	0.10141671122483076	0.3089098268296149
t	image	surface	4.56	0.29204446478946977	0.3783712487941664	0.3324207217587255	0.3783712487941664
t	discovery	space	6.34	-0.04056386269343282	0.43576287662889945	0.03848080375906027	0.43576287662889945
t	water	seepage	6.56	-0.0867778482417334	0.21509723805464054	-0.18051492899567845	0.21509723805464054
t	sign	recess	2.38	-0.04061009016525419	0.23509341790730465	-0.240530767402521	0.23509341790730465
t	Wednesday	news	2.22	0	0	0	0
S	mile	kilometer	8.66	0.5754291942110282	0.2881442914181207	0.6348177703406193	0.2881442914181207
t	computer	news	4.47	0.257814291161542	0.4562323261425314	0.039424173313282185	0.4562323261425314
t	territory	surface	5.34	0.05615747996703413	0.2504595033873942	0.02587865757907304	0.2504595033873942
t	atmosphere	landscape	3.69	0.27111608940444687	0.21488005772446916	0.22648225501936126	0.21488005772446916
t	president	medal	3.00	0.34084147314781954	0.5177052798267961	0.2936058688189995	0.5177052798267961
t	war	troops	8.13	0.42602237347045846	0.5271302843904191	0.6284041293151453	0.5271302843904191
t	record	number	6.31	-0.029432934864030535	0.3361430682663964	0.029602794666806487	0.3361430682663964
S	skin	eye	6.22	0.33623462115048663	0.47937994979484133	0.33316904816353543	0.47937994979484133
S	Japanese	American	6.50	0	0	0	0
t	theater	history	3.91	0.08310521229530621	0.23186044014458862	0.1211670113721881	0.23186044014458862
t	volunteer	motto	2.56	0.15796742742015601	0.27597588385033234	0.22327839865968524	0.27597588385033234
t	prejudice	recognition	3.00	-0.1073371288756444	0.33921413444007875	-0.0006010896625681106	0.33921413444007875
t	decoration	valor	5.63	0.2214749873527605	0.21702360412542976	0.19590293052078422	0.21702360412542976
S	century	year	7.59	-0.00994386791245172	0.39560739907779485	0.0681897873847267	0.39560739907779485
t	century	nation	3.16	-0.024064941500923975	0.41026433297139797	-0.05831574216131408	0.41026433297139797
t	delay	racism	1.19	0.1136173911438918	0.3419315541360499	-0.08049502663374852	0.3419315541360499
t	delay	news	3.31	-0.0702350591165144	0.3582758533307977	-0.09760391704555582	0.3582758533307977
t	minister	party	6.63	0.3268578339060917	0.5177849723780963	0.3843459656049679	0.5177849723780963
t	peace	plan	4.75	0.17521810421069373	0.42116823334100517	0.15951866025124262	0.42116823334100517
t	minority	peace	3.69	0.10485943638457584	0.4355857592491871	-0.013671038123657775	0.4355857592491871
t	attempt	peace	4.25	0.09544772273594349	0.4028423398138026	0.150650393472459	0.4028423398138026
t	government	crisis	6.56	0.03912800304050468	0.36436471097758427	0.1861139627686288	0.36436471097758427
t	deployment	departure	4.25	0.088690121425964	0.5206443824699862	0.094341546539224	0.5206443824699862
t	deployment	withdrawal	5.88	0.3478584594208114	0.4356975878694066	0.34608058989672885	0.4356975878694066
t	energy	crisis	5.94	-0.034483490843775666	0.4228504113327739	0.032746250414237954	0.4228504113327739
h	announcement	news	7.56	0.22147645534816074	0.42643243342116	0.2840783126612406	0.42643243342116
t	announcement	effort	2.75	0.3824735016583729	0.45153478782919465	0.34840246797175445	0.45153478782919465
t	stroke	hospital	7.03	0.0675027823703721	0.26132016059677476	0.16168178975658076	0.26132016059677476
t	disability	death	5.47	-0.04967928803990618	0.3605891877933437	0.0072834976349593905	0.3605891877933437
t	victim	emergency	6.47	-0.13553566821578444	0.4526837558525403	0.028109317294180758	0.4526837558525403
t	treatment	recovery	7.91	0.30566368190542015	0.5038388106709576	0.19301615017245088	0.5038388106709576
t	journal	association	4.97	0.7400396665351224	0.4195800927917621	0.7848196030210031	0.4195800927917621
h	doctor	personnel	5.00	-0.03748452863677909	0.2939906195653157	-0.05658208222443384	0.2939906195653157
t	doctor	liability	5.19	0.022271620550604943	0.2365219269267177	0.0674452070889896	0.2365219269267177
t	liability	insurance	7.03	0.21819973222958355	0.46136217004931557	-0.0005285151359930573	0.46136217004931557
t	school	center	3.44	0.48384385594497936	0.6072586658659865	0.5243523061319327	0.6072586658659865
t	reason	hypertension	2.31	-0.046262919911053135	0.289077944594509	-0.09700744207528156	0.289077944594509
t	reason	criterion	5.91	0.41088227651175546	0.36964596459549903	0.41741700112069147	0.36964596459549903
t	hundred	percent	7.38	0.06950451367008881	0.5153183278669033	0.09346593356358479	0.5153183278669033
S	Harvard	Yale	8.13	0	0	0	0
h	hospital	infrastructure	4.63	-0.02242130853031865	0.34959785373898233	0.07227825956873768	0.34959785373898233
t	death	row	5.25	0.014883047678136863	0.325283680445269	0.12569297051455242	0.325283680445269
t	death	inmate	5.03	0.012136120722119337	0.2892897156199621	0.009441738452444559	0.2892897156199621
t	lawyer	evidence	6.69	-0.07362721426663965	0.34692262043400457	-0.047113469247712425	0.34692262043400457
S	life	death	7.88	0.13734757226540484	0.40754056781261006	-0.08879492361618313	0.40754056781261006
t	life	term	4.50	0.16712837949014858	0.41157980440767505	-0.10878496955617889	0.41157980440767505
t	word	similarity	4.75	0.08156653454942975	0.372786469815767	0.16819593465139326	0.372786469815767
t	board	recommendation	4.47	0.36727275248889935	0.30064857408384515	0.22447428862925323	0.30064857408384515
t	governor	interview	3.25	-0.09162196291369651	0.16261875708578122	0.03267650229445185	0.16261875708578122
M	OPEC	country	5.63	0	0	0	0
t	peace	atmosphere	3.69	-0.07667929885664093	0.35134358412897115	-0.02654968414676162	0.35134358412897115
t	peace	insurance	2.94	-0.06775152986126542	0.36455061161889324	-0.08195097444407473	0.36455061161889324
t	territory	kilometer	5.28	-0.02052712543201296	0.41686144921643087	-0.057782346894108105	0.41686144921643087
h	travel	activity	5.00	0.16610270157579565	0.4845534845005228	0.08639901920535908	0.4845534845005228
t	competition	price	6.44	0.2842456432379681	0.4874660792014992	0.30236880816928946	0.4874660792014992
t	consumer	confidence	4.13	-0.035707499036434553	0.40374107911343105	-0.04394341848037753	0.40374107911343105
t	consumer	energy	4.75	0.4220549580700095	0.5750611325673372	0.3752855703539044	0.5750611325673372
t	problem	airport	2.38	-0.1881825638643131	0.2807568631384212	-0.14158602460665404	0.2807568631384212
t	car	flight	4.94	0.45136090321799593	0.47889863080439676	0.4029642805957021	0.47889863080439676
t	credit	card	8.06	0.24472042098152658	0.48913412603188355	0.14059126759880736	0.48913412603188355
t	credit	information	5.31	-0.05144081565713399	0.5787952698173287	-0.06615081151663671	0.5787952698173287
t	hotel	reservation	8.03	0.06783331937063419	0.39953641262920436	0.015821640759139055	0.39953641262920436
t	grocery	money	5.94	-0.001033896078578067	0.25848734797973494	-0.0037731360455866003	0.25848734797973494
t	registration	arrangement	6.00	-0.08270525934014716	0.3742440952834316	-0.08391161600287389	0.3742440952834316
t	arrangement	accommodation	5.41	0.0016845802616795025	0.4478628538713343	0.03002476538511023	0.4478628538713343
t	month	hotel	1.81	-0.012196371919760862	0.4121188570101768	0.06274122701656093	0.4121188570101768
s	type	kind	8.97	0.46131150725007575	0.49134895180685745	0.5976744329696403	0.49134895180685745
t	arrival	hotel	6.00	0.25246498871066514	0.38763366593677406	0.18411437110300444	0.38763366593677406
t	bed	closet	6.72	0.19130103975226198	0.3447009019548124	0.12625514852780684	0.3447009019548124
t	closet	clothes	8.00	0.08310839318561736	0.24580629990102132	0.15011119440603649	0.24580629990102132
t	situation	conclusion	4.81	0.2744309399665612	0.4741681558215667	0.263237526062316	0.4741681558215667
t	situation	isolation	3.88	0.32524968900373763	0.34281491597535496	0.3801376638157594	0.34281491597535496
t	impartiality	interest	5.16	-0.04087961103533133	0.35487185295046597	-0.07087793517270669	0.35487185295046597
t	direction	combination	2.25	0.03819969294336656	0.40798748447611355	0.1300780588253404	0.40798748447611355
h	street	place	6.44	0.293664235775564	0.3812836866003275	0.1558150935404874	0.3812836866003275
H	street	avenue	8.88	0.8566438985688933	0.432605756328602	0.7730710072451855	0.432605756328602
S	street	block	6.88	0.097472856544778	0.3439916084590511	0.05295964949212928	0.3439916084590511
t	street	children	4.94	-0.07807968125574538	0.36912888800140775	-0.15599209085424492	0.36912888800140775
t	listing	proximity	2.56	-0.011112583025199907	0.35446854215960577	-0.042965624464240015	0.35446854215960577
t	listing	category	6.38	0.0607830070836195	0.41379787771971566	0.05753617006118439	0.41379787771971566
h	cell	phone	7.81	0.41015482000270354	0.4643226294159212	0.3420372219484654	0.4643226294159212
t	production	hike	1.75	-0.031920523856434624	0.2900837073789304	0.01533174143750915	0.2900837073789304
t	benchmark	index	4.25	0.21847376931734996	0.36347474377293976	0.15717687256482493	0.36347474377293976
t	media	trading	3.88	0.26115733819792397	0.3709607861772757	0.2567075110234701	0.3709607861772757
t	media	gain	2.88	0.11568400685919389	0.37728669684807337	0.004160566225708706	0.37728669684807337
h	dividend	payment	7.63	0.11115403449192085	0.39923887595527585	0.04930477274314504	0.39923887595527585
t	dividend	calculation	6.48	0.10328930718876528	0.28127240862574254	0.17223738923452148	0.28127240862574254
s	calculation	computation	8.44	0.41991803290746876	0.5686824300705805	0.5119031728297934	0.5686824300705805
t	currency	market	7.50	0.26519306564683853	0.40301919294803423	0.40729063360531204	0.40301919294803423
t	OPEC	oil	8.59	0	0	0	0
t	oil	stock	6.34	0.25916349916151626	0.43389559517618226	0.2632301460816955	0.43389559517618226
t	announcement	production	3.38	-0.07211236582615355	0.44758058695853253	0.2670231624496725	0.44758058695853253
t	announcement	warning	6.00	0.16908188063801877	0.36525155311246715	0.399051936485033	0.36525155311246715
t	profit	warning	3.88	0.11653130523341293	0.34622511281145674	0.3865043036094973	0.34622511281145674
S	profit	loss	7.63	0.32357716196282216	0.5868890851421217	0.4791516034213428	0.5868890851421217
S	dollar	yen	7.78	0.17721606115221356	0.41291837100658824	-0.02421162959447387	0.41291837100658824
s	dollar	buck	9.22	-0.07129669396343252	0.2835653716852985	0.06759678345173148	0.2835653716852985
t	dollar	profit	7.38	-0.03780452502126552	0.4407908279890618	-0.027221694068640723	0.4407908279890618
t	dollar	loss	6.09	-0.0882949187588602	0.5528913460953593	-0.18253884794509379	0.5528913460953593
t	computer	software	8.50	0.7122158410769027	0.4297841969017715	0.5757946416573582	0.4297841969017715
t	network	hardware	8.31	0.6224415230072162	0.5112949287446181	0.5624207974544695	0.5112949287446181
h	phone	equipment	7.13	0.5226534285917336	0.41425950577578297	0.36348738884586607	0.41425950577578297
t	equipment	maker	5.91	-0.0030204720370423654	0.4022271334937335	-0.013629563183326088	0.4022271334937335
t	luxury	car	6.47	0.04944927616233319	0.3961016632659585	0.0015592113552367337	0.3961016632659585
t	five	month	3.38	0.005952676304847193	0.5487448875544654	0.007078509374126352	0.5487448875544654
t	report	gain	3.63	0.12819808175960246	0.35128748808939914	0.1956436756908997	0.35128748808939914
t	investor	earning	7.13	-0.10217041960073714	0.4302181528253347	-0.04417525914362663	0.4302181528253347
H	liquid	water	7.89	0.5316052253115054	0.5670838918404146	0.5979656776266316	0.5670838918404146
t	baseball	season	5.97	0.04505191414911447	0.5107282182282324	0.03422971399092345	0.5107282182282324
t	game	victory	7.03	0.0650412334954742	0.43276508023603144	0.06495783294240298	0.43276508023603144
t	game	team	7.69	-0.01666420288082815	0.5272263595722845	0.17809015271203055	0.5272263595722845
S	marathon	sprint	7.47	-0.01635462321261949	0.14285085287812838	0.12096971252157718	0.14285085287812838
t	game	series	6.19	-0.18382284606670574	0.419189900281028	0.3504776978225679	0.419189900281028
t	game	defeat	6.97	-0.041430007273917546	0.3206299367122085	-0.10785481710001688	0.3206299367122085
t	seven	series	3.56	0.0011862179256384442	0.509701474185992	0.001691772671307823	0.509701474185992
t	seafood	sea	7.47	0.06614554950910234	0.4163118345417416	-0.04262385126386925	0.4163118345417416
h	seafood	food	8.34	0.21337969791905131	0.386374338339889	0.18465434272741166	0.386374338339889
H	seafood	lobster	8.70	0.010892402730807715	0.46914443538867867	0.0369809779506739	0.46914443538867867
h	lobster	food	7.81	-0.031246691501460422	0.3533335806580451	-0.09432713672439719	0.3533335806580451
S	lobster	wine	5.70	0.3321200380823781	0.14741896763346107	0.3228265109969213	0.14741896763346107
t	food	preparation	6.22	0.3194561069831261	0.35602718555231205	0.3660275418192769	0.35602718555231205
t	video	archive	6.34	0.2999856535610971	0.3839263050317169	0.1496272385671804	0.3839263050317169
t	start	year	4.06	0.2633339562866879	0.37176100565616577	0.10307429870247198	0.37176100565616577
t	start	match	4.47	0.3762942328123786	0.41773093795927474	0.3248668369717902	0.41773093795927474
t	game	round	5.97	0.0873287597266047	0.2838440447781976	0.29500377688092827	0.2838440447781976
t	boxing	round	7.61	0.3293980397766034	0.3448367973075771	0.21814718990809134	0.3448367973075771
s	championship	tournament	8.36	0.766777037733789	0.38468164169317776	0.7990104025868857	0.38468164169317776
t	fighting	defeating	7.41	0.29529820092916914	0.2128152512883058	0.37973535215095344	0.2128152512883058
